NACA 5321                                       
 Alfa =   2.00000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.12335  0.12075 -1.28132
   0.11834  0.11856 -1.25505
   0.11347  0.11634 -1.22803
   0.10874  0.11410 -1.19993
   0.10414  0.11184 -1.17057
   0.09968  0.10956 -1.14079
   0.09536  0.10728 -1.10970
   0.09117  0.10499 -1.07814
   0.08711  0.10270 -1.04610
   0.08319  0.10041 -1.01319
   0.07940  0.09812 -0.98020
   0.07573  0.09584 -0.94629
   0.07219  0.09356 -0.91244
   0.06878  0.09130 -0.87728
   0.06548  0.08906 -0.84250
   0.06231  0.08682 -0.80686
   0.05925  0.08461 -0.77201
   0.05630  0.08241 -0.73580
   0.05346  0.08023 -0.69992
   0.05073  0.07807 -0.66336
   0.04809  0.07593 -0.62745
   0.04556  0.07381 -0.59037
   0.04312  0.07171 -0.55343
   0.04078  0.06963 -0.51574
   0.03852  0.06758 -0.47885
   0.03636  0.06554 -0.44115
   0.03427  0.06353 -0.40304
   0.03227  0.06154 -0.36563
   0.03035  0.05956 -0.32704
   0.02850  0.05761 -0.28787
   0.02673  0.05568 -0.24947
   0.02502  0.05377 -0.21065
   0.02339  0.05188 -0.17069
   0.02183  0.05001 -0.13138
   0.02032  0.04815 -0.09078
   0.01889  0.04631 -0.05102
   0.01751  0.04449 -0.00946
   0.01620  0.04269  0.03042
   0.01494  0.04091  0.07248
   0.01374  0.03914  0.11266
   0.01260  0.03738  0.15454
   0.01151  0.03564  0.19713
   0.01048  0.03392  0.23849
   0.00950  0.03221  0.28115
   0.00857  0.03051  0.32255
   0.00769  0.02883  0.36584
   0.00686  0.02716  0.40781
   0.00608  0.02550  0.44955
   0.00535  0.02386  0.49139
   0.00467  0.02223  0.53239
   0.00404  0.02061  0.57453
   0.00345  0.01900  0.61363
   0.00292  0.01741  0.65389
   0.00242  0.01583  0.69184
   0.00198  0.01426  0.72963
   0.00158  0.01271  0.76462
   0.00123  0.01116  0.79905
   0.00092  0.00963  0.83188
   0.00066  0.00812  0.86156
   0.00044  0.00662  0.88924
   0.00027  0.00513  0.91467
   0.00014  0.00366  0.93703
   0.00005  0.00220  0.95581
   0.00001  0.00076  0.97232
   0.00000 -0.00066  0.98465
   0.00005 -0.00209  0.99376
   0.00013 -0.00352  0.99888
   0.00027 -0.00496  0.99978
   0.00045 -0.00641  0.99608
   0.00069 -0.00785  0.98731
   0.00098 -0.00929  0.97331
   0.00133 -0.01073  0.95396
   0.00173 -0.01217  0.92914
   0.00220 -0.01359  0.89808
   0.00273 -0.01501  0.86236
   0.00332 -0.01642  0.82121
   0.00398 -0.01781  0.77561
   0.00470 -0.01918  0.72536
   0.00548 -0.02054  0.67186
   0.00633 -0.02187  0.61693
   0.00725 -0.02318  0.55816
   0.00823 -0.02446  0.50085
   0.00928 -0.02572  0.44310
   0.01038 -0.02695  0.38557
   0.01155 -0.02815  0.32954
   0.01278 -0.02933  0.27499
   0.01408 -0.03047  0.22446
   0.01543 -0.03158  0.17573
   0.01684 -0.03267  0.12904
   0.01831 -0.03372  0.08671
   0.01984 -0.03475  0.04776
   0.02142 -0.03574  0.01186
   0.02306 -0.03671 -0.02161
   0.02477 -0.03765 -0.05218
   0.02653 -0.03856 -0.07895
   0.02835 -0.03944 -0.10390
   0.03023 -0.04030 -0.12468
   0.03217 -0.04114 -0.14438
   0.03418 -0.04195 -0.16122
   0.03625 -0.04273 -0.17651
   0.03838 -0.04349 -0.18946
   0.04059 -0.04423 -0.20021
   0.04287 -0.04495 -0.20925
   0.04522 -0.04565 -0.21691
   0.04765 -0.04632 -0.22351
   0.05016 -0.04697 -0.22801
   0.05276 -0.04760 -0.23194
   0.05545 -0.04821 -0.23450
   0.05823 -0.04880 -0.23588
   0.06111 -0.04937 -0.23643
   0.06410 -0.04992 -0.23573
   0.06720 -0.05045 -0.23482
   0.07042 -0.05096 -0.23253
   0.07376 -0.05145 -0.22975
   0.07724 -0.05192 -0.22621
   0.08086 -0.05237 -0.22228
   0.08463 -0.05279 -0.21781
   0.08856 -0.05320 -0.21245
   0.09268 -0.05358 -0.20674
   0.09697 -0.05394 -0.20066
   0.10147 -0.05428 -0.19396
   0.10619 -0.05459 -0.18696
   0.11114 -0.05487 -0.17961
   0.11633 -0.05513 -0.17191
   0.12180 -0.05537 -0.16400
   0.12754 -0.05557 -0.15547
   0.13360 -0.05574 -0.14698
   0.13999 -0.05589 -0.13817
   0.14672 -0.05600 -0.12919
   0.15382 -0.05608 -0.12010
   0.16132 -0.05613 -0.11097
   0.16922 -0.05614 -0.10182
   0.17754 -0.05613 -0.09270
   0.18629 -0.05608 -0.08370
   0.19548 -0.05601 -0.07500
   0.20509 -0.05591 -0.06655
   0.21511 -0.05579 -0.05862
   0.22550 -0.05566 -0.05138
   0.23621 -0.05553 -0.04482
   0.24718 -0.05539 -0.03926
   0.25834 -0.05527 -0.03486
   0.26964 -0.05517 -0.03181
   0.28102 -0.05509 -0.03058
   0.29246 -0.05504 -0.03138
   0.30391 -0.05502 -0.03541
   0.31537 -0.05496 -0.03965
   0.32684 -0.05483 -0.04286
   0.33834 -0.05462 -0.04516
   0.34989 -0.05436 -0.04644
   0.36150 -0.05403 -0.04669
   0.37317 -0.05365 -0.04619
   0.38491 -0.05321 -0.04491
   0.39672 -0.05272 -0.04289
   0.40861 -0.05218 -0.04023
   0.42058 -0.05158 -0.03712
   0.43262 -0.05095 -0.03356
   0.44474 -0.05027 -0.02977
   0.45693 -0.04954 -0.02559
   0.46920 -0.04878 -0.02122
   0.48154 -0.04798 -0.01656
   0.49395 -0.04714 -0.01185
   0.50643 -0.04628 -0.00697
   0.51898 -0.04537 -0.00195
   0.53159 -0.04444  0.00326
   0.54426 -0.04349  0.00851
   0.55698 -0.04250  0.01351
   0.56976 -0.04150  0.01875
   0.58259 -0.04047  0.02383
   0.59547 -0.03942  0.02914
   0.60840 -0.03835  0.03422
   0.62136 -0.03726  0.03933
   0.63437 -0.03616  0.04449
   0.64740 -0.03504  0.04936
   0.66047 -0.03391  0.05434
   0.67356 -0.03277  0.05936
   0.68667 -0.03162  0.06404
   0.69979 -0.03046  0.06873
   0.71293 -0.02930  0.07327
   0.72606 -0.02812  0.07763
   0.73920 -0.02694  0.08187
   0.75232 -0.02576  0.08600
   0.76543 -0.02457  0.08998
   0.77850 -0.02338  0.09380
   0.79153 -0.02219  0.09737
   0.80449 -0.02100  0.10081
   0.81739 -0.01981  0.10417
   0.83018 -0.01863  0.10733
   0.84285 -0.01745  0.11035
   0.85537 -0.01629  0.11320
   0.86771 -0.01513  0.11583
   0.87982 -0.01399  0.11827
   0.89168 -0.01286  0.12048
   0.90324 -0.01176  0.12250
   0.91445 -0.01068  0.12437
   0.92529 -0.00964  0.12605
   0.93570 -0.00863  0.12758
   0.94567 -0.00765  0.12893
   0.95517 -0.00672  0.13014
   0.96419 -0.00582  0.13120
   0.97272 -0.00497  0.13218
   0.98077 -0.00416  0.13303
   0.98835 -0.00339  0.13379
   0.99548 -0.00267  0.13449
   1.00000 -0.00221  0.13501
